id,date_raw,upc,transfer_type,number,timestamp,operation_type,from_storage,to_storage,storage
4395,3/15/2025 12:48:42,000000001120,Shelf -> Other,1,2025-03-15 12:48:42,TAKEOUT,Shelf,,Shelf
4396,3/15/2025 12:49:24,000000000840,Shelf -> Other,2,2025-03-15 12:49:24,TAKEOUT,Shelf,,Shelf
4397,3/15/2025 12:50:21,000000000055,Shelf -> Other,5,2025-03-15 12:50:21,TAKEOUT,Shelf,,Shelf
4398,3/15/2025 20:19:0,000000001069,Shelf -> Other,1,2025-03-15 20:19:00,TAKEOUT,Shelf,,Shelf
4399,3/15/2025 20:20:5,000000000963,RECOUNT - Shelf,1,2025-03-15 20:20:05,COUNT,,Shelf,Shelf
4400,3/17/2025 14:41:58,000000000567,Shelf -> Other,1,2025-03-17 14:41:58,TAKEOUT,Shelf,,Shelf
4401,3/17/2025 17:47:31,000000000789,Shelf -> Other,2,2025-03-17 17:47:31,TAKEOUT,Shelf,,Shelf
4402,3/17/2025 20:36:29,000000000055,Shelf -> Other,1,2025-03-17 20:36:29,TAKEOUT,Shelf,,Shelf
4403,3/17/2025 20:36:33,000000000000,Shelf -> Other,1,2025-03-17 20:36:33,TAKEOUT,Shelf,,Shelf
4404,3/17/2025 20:36:39,000000000024,Shelf -> Other,2,2025-03-17 20:36:39,TAKEOUT,Shelf,,Shelf
4405,3/17/2025 20:36:43,000000000017,Shelf -> Other,1,2025-03-17 20:36:43,TAKEOUT,Shelf,,Shelf
4406,3/19/2025 15:26:49,000000000338,Shelf -> Other,2,2025-03-19 15:26:49,TAKEOUT,Shelf,,Shelf
4407,3/19/2025 15:27:0,000000000369,Shelf -> Other,2,2025-03-19 15:27:00,TAKEOUT,Shelf,,Shelf
4408,3/19/2025 15:34:6,000000000574,Shelf -> Other,1,2025-03-19 15:34:06,TAKEOUT,Shelf,,Shelf
4409,3/19/2025 21:42:7,000000000109,Shelf -> Other,5,2025-03-19 21:42:07,TAKEOUT,Shelf,,Shelf
4410,3/19/2025 21:42:25,000000001113,Shelf -> Other,5,2025-03-19 21:42:25,TAKEOUT,Shelf,,Shelf
4411,3/19/2025 21:42:40,000000000093,Shelf -> Other,1,2025-03-19 21:42:40,TAKEOUT,Shelf,,Shelf
4412,3/20/2025 9:32:22,000000000086,Shelf -> Other,5,2025-03-20 09:32:22,TAKEOUT,Shelf,,Shelf
4413,3/20/2025 10:50:40,000000001151,Shelf -> Other,1,2025-03-20 10:50:40,TAKEOUT,Shelf,,Shelf
4414,3/20/2025 11:30:16,000000000550,Shelf -> Other,1,2025-03-20 11:30:16,TAKEOUT,Shelf,,Shelf
4415,3/20/2025 19:6:31,000000000093,Shelf -> Other,1,2025-03-20 19:06:31,TAKEOUT,Shelf,,Shelf
4416,3/20/2025 19:6:42,000000000093,Shelf -> Other,1,2025-03-20 19:06:42,TAKEOUT,Shelf,,Shelf
4417,3/20/2025 19:7:9,000000000024,Shelf -> Other,2,2025-03-20 19:07:09,TAKEOUT,Shelf,,Shelf
4418,3/20/2025 19:12:15,000000000000,Shelf -> Other,1,2025-03-20 19:12:15,TAKEOUT,Shelf,,Shelf
4419,3/22/2025 9:5:56,000000000024,Shelf -> Other,4,2025-03-22 09:05:56,TAKEOUT,Shelf,,Shelf
4420,3/22/2025 9:6:39,000000000086,Shelf -> Other,2,2025-03-22 09:06:39,TAKEOUT,Shelf,,Shelf
4421,3/23/2025 5:2:57,000000000369,Shelf -> Other,1,2025-03-23 05:02:57,TAKEOUT,Shelf,,Shelf
4422,3/23/2025 5:3:17,000000001090,Shelf -> Other,1,2025-03-23 05:03:17,TAKEOUT,Shelf,,Shelf
4423,3/23/2025 5:3:50,000000000024,Shelf -> Other,1,2025-03-23 05:03:50,TAKEOUT,Shelf,,Shelf
4424,3/24/2025 19:24:27,000000000017,Shelf -> Other,4,2025-03-24 19:24:27,TAKEOUT,Shelf,,Shelf
4425,3/24/2025 19:25:5,000000000062,Shelf -> Other,1,2025-03-24 19:25:05,TAKEOUT,Shelf,,Shelf
4426,3/24/2025 19:26:3,000000000000,Shelf -> Other,1,2025-03-24 19:26:03,TAKEOUT,Shelf,,Shelf
4427,3/25/2025 20:22:55,000000000567,Shelf -> Other,1,2025-03-25 20:22:55,TAKEOUT,Shelf,,Shelf
4428,3/26/2025 9:26:51,000000000017,Shelf -> Other,2,2025-03-26 09:26:51,TAKEOUT,Shelf,,Shelf
4429,3/26/2025 9:27:45,000000000062,Shelf -> Other,1,2025-03-26 09:27:45,TAKEOUT,Shelf,,Shelf
4430,3/26/2025 9:28:26,000000000055,Shelf -> Other,1,2025-03-26 09:28:26,TAKEOUT,Shelf,,Shelf
4431,3/26/2025 14:5:17,000000000741,Shelf -> Other,1,2025-03-26 14:05:17,TAKEOUT,Shelf,,Shelf
4432,3/26/2025 14:7:43,000000000024,Shelf -> Other,2,2025-03-26 14:07:43,TAKEOUT,Shelf,,Shelf
4433,3/26/2025 15:32:57,000000000055,Shelf -> Other,10,2025-03-26 15:32:57,TAKEOUT,Shelf,,Shelf
4434,3/26/2025 20:25:2,000000000093,Shelf -> Other,1,2025-03-26 20:25:02,TAKEOUT,Shelf,,Shelf
4435,3/29/2025 10:56:34,000000000116,Shelf -> Other,1,2025-03-29 10:56:34,TAKEOUT,Shelf,,Shelf
4436,3/29/2025 10:56:38,000000000024,Shelf -> Other,1,2025-03-29 10:56:38,TAKEOUT,Shelf,,Shelf
4437,3/29/2025 10:56:44,000000000062,Shelf -> Other,1,2025-03-29 10:56:44,TAKEOUT,Shelf,,Shelf
4438,3/30/2025 4:52:25,000000000550,Shelf -> Other,2,2025-03-30 04:52:25,TAKEOUT,Shelf,,Shelf
4439,3/30/2025 18:52:9,000000000024,Shelf -> Other,11,2025-03-30 18:52:09,TAKEOUT,Shelf,,Shelf
4440,3/30/2025 18:52:19,000000001144,Shelf -> Other,2,2025-03-30 18:52:19,TAKEOUT,Shelf,,Shelf
4441,3/30/2025 18:52:45,000000001090,Shelf -> Other,2,2025-03-30 18:52:45,TAKEOUT,Shelf,,Shelf
4442,3/30/2025 18:55:25,000000000581,Shelf -> Other,13,2025-03-30 18:55:25,TAKEOUT,Shelf,,Shelf
4443,3/30/2025 20:25:55,000000000338,Shelf -> Other,1,2025-03-30 20:25:55,TAKEOUT,Shelf,,Shelf
4444,3/31/2025 18:41:56,000000000444,Shelf -> Other,1,2025-03-31 18:41:56,TAKEOUT,Shelf,,Shelf
4445,3/31/2025 20:28:2,000000000338,Shelf -> Other,1,2025-03-31 20:28:02,TAKEOUT,Shelf,,Shelf
4446,3/31/2025 20:28:11,000000000024,Shelf -> Other,1,2025-03-31 20:28:11,TAKEOUT,Shelf,,Shelf
4447,3/31/2025 20:28:48,000000000840,Shelf -> Other,2,2025-03-31 20:28:48,TAKEOUT,Shelf,,Shelf
4448,3/31/2025 20:29:35,000000000000,Shelf -> Other,1,2025-03-31 20:29:35,TAKEOUT,Shelf,,Shelf
4449,3/31/2025 22:8:40,000000000109,Shelf -> Other,4,2025-03-31 22:08:40,TAKEOUT,Shelf,,Shelf
4450,3/31/2025 22:20:43,000000000390,Shelf -> Other,1,2025-03-31 22:20:43,TAKEOUT,Shelf,,Shelf
4451,3/31/2025 22:21:24,000000000390,Shelf -> Other,1,2025-03-31 22:21:24,TAKEOUT,Shelf,,Shelf
4452,3/31/2025 22:23:52,000000000963,Shelf -> Other,1,2025-03-31 22:23:52,TAKEOUT,Shelf,,Shelf
4453,3/31/2025 22:29:1,000000000963,Shelf -> Other,2,2025-03-31 22:29:01,TAKEOUT,Shelf,,Shelf
4454,4/2/2025 15:28:36,000000000017,Shelf -> Other,1,2025-04-02 15:28:36,TAKEOUT,Shelf,,Shelf
4455,4/2/2025 15:29:16,000000000000,Shelf -> Other,2,2025-04-02 15:29:16,TAKEOUT,Shelf,,Shelf
4456,4/3/2025 13:58:18,000000000024,Shelf -> Other,1,2025-04-03 13:58:18,TAKEOUT,Shelf,,Shelf
4457,4/3/2025 13:58:51,000000000062,Shelf -> Other,1,2025-04-03 13:58:51,TAKEOUT,Shelf,,Shelf
4458,4/3/2025 13:59:35,000000000055,Shelf -> Other,1,2025-04-03 13:59:35,TAKEOUT,Shelf,,Shelf
4459,4/3/2025 23:12:14,000000000963,Cage -> Other,1,2025-04-03 23:12:14,TAKEOUT,Cage,,Cage
4460,4/3/2025 23:12:39,000000000000,Shelf -> Other,1,2025-04-03 23:12:39,TAKEOUT,Shelf,,Shelf
4461,4/4/2025 21:53:15,000000000338,Shelf -> Other,1,2025-04-04 21:53:15,TAKEOUT,Shelf,,Shelf
4462,4/6/2025 12:23:46,000000000338,Shelf -> Other,1,2025-04-06 12:23:46,TAKEOUT,Shelf,,Shelf
4463,4/6/2025 12:33:20,000000001151,Shelf -> Other,1,2025-04-06 12:33:20,TAKEOUT,Shelf,,Shelf
4464,4/6/2025 17:18:58,000000000369,Shelf -> Other,1,2025-04-06 17:18:58,TAKEOUT,Shelf,,Shelf
4465,4/7/2025 20:21:14,000000000369,Shelf -> Other,1,2025-04-07 20:21:14,TAKEOUT,Shelf,,Shelf
4466,4/7/2025 20:22:11,000000001120,Shelf -> Other,2,2025-04-07 20:22:11,TAKEOUT,Shelf,,Shelf
4467,4/7/2025 20:32:47,000000000338,Shelf -> Other,1,2025-04-07 20:32:47,TAKEOUT,Shelf,,Shelf
4468,4/7/2025 20:35:35,000000000024,Shelf -> Other,1,2025-04-07 20:35:35,TAKEOUT,Shelf,,Shelf
4469,4/9/2025 19:46:26,000000000840,Shelf -> Other,4,2025-04-09 19:46:26,TAKEOUT,Shelf,,Shelf
4470,4/9/2025 20:6:59,000000000055,Shelf -> Other,1,2025-04-09 20:06:59,TAKEOUT,Shelf,,Shelf
4471,4/9/2025 20:12:1,000000000543,Shelf -> Other,1,2025-04-09 20:12:01,TAKEOUT,Shelf,,Shelf
4472,4/9/2025 20:12:11,000000000543,Shelf -> Other,1,2025-04-09 20:12:11,TAKEOUT,Shelf,,Shelf
4473,4/9/2025 20:14:9,000000000024,Shelf -> Other,1,2025-04-09 20:14:09,TAKEOUT,Shelf,,Shelf
4474,4/9/2025 20:23:9,000000000055,Shelf -> Other,36,2025-04-09 20:23:09,TAKEOUT,Shelf,,Shelf
4475,4/9/2025 20:28:39,000000000055,Shelf -> Other,20,2025-04-09 20:28:39,TAKEOUT,Shelf,,Shelf
4476,4/9/2025 20:29:18,000000000024,Cage -> Other,100,2025-04-09 20:29:18,TAKEOUT,Cage,,Cage
4477,4/9/2025 20:29:36,000000000055,Cage -> Other,36,2025-04-09 20:29:36,TAKEOUT,Cage,,Cage
4478,4/10/2025 19:46:37,000000000338,Shelf -> Other,1,2025-04-10 19:46:37,TAKEOUT,Shelf,,Shelf
4479,4/12/2025 10:36:36,000000000543,Shelf -> Other,1,2025-04-12 10:36:36,TAKEOUT,Shelf,,Shelf
4480,4/12/2025 10:37:57,000000000024,Shelf -> Other,5,2025-04-12 10:37:57,TAKEOUT,Shelf,,Shelf
4481,4/13/2025 12:41:38,000000000062,Shelf -> Other,1,2025-04-13 12:41:38,TAKEOUT,Shelf,,Shelf
4482,4/13/2025 12:42:43,000000000024,Shelf -> Other,1,2025-04-13 12:42:43,TAKEOUT,Shelf,,Shelf
4483,4/13/2025 13:31:9,000000000024,Shelf -> Other,1,2025-04-13 13:31:09,TAKEOUT,Shelf,,Shelf
4484,4/13/2025 18:58:4,000000000024,Shelf -> Other,4,2025-04-13 18:58:04,TAKEOUT,Shelf,,Shelf
4485,4/13/2025 18:58:41,000000000062,Shelf -> Other,1,2025-04-13 18:58:41,TAKEOUT,Shelf,,Shelf
4486,4/14/2025 23:37:5,000000000338,Shelf -> Other,2,2025-04-14 23:37:05,TAKEOUT,Shelf,,Shelf
4487,4/14/2025 23:38:3,000000000338,Shelf -> Other,1,2025-04-14 23:38:03,TAKEOUT,Shelf,,Shelf
4488,4/16/2025 3:29:19,000000000567,Shelf -> Other,1,2025-04-16 03:29:19,TAKEOUT,Shelf,,Shelf
4489,4/16/2025 3:29:26,000000000024,Shelf -> Other,2,2025-04-16 03:29:26,TAKEOUT,Shelf,,Shelf
4490,4/16/2025 22:22:43,000000000062,Shelf -> Other,1,2025-04-16 22:22:43,TAKEOUT,Shelf,,Shelf
4491,4/17/2025 16:59:27,000000001090,Shelf -> Other,1,2025-04-17 16:59:27,TAKEOUT,Shelf,,Shelf
4492,4/18/2025 18:36:3,000000000000,Shelf -> Other,1,2025-04-18 18:36:03,TAKEOUT,Shelf,,Shelf
4493,4/18/2025 18:36:25,000000000024,Shelf -> Other,2,2025-04-18 18:36:25,TAKEOUT,Shelf,,Shelf
4494,4/18/2025 18:41:35,000000000017,Shelf -> Other,2,2025-04-18 18:41:35,TAKEOUT,Shelf,,Shelf
4495,4/18/2025 18:41:37,000000001120,Shelf -> Other,1,2025-04-18 18:41:37,TAKEOUT,Shelf,,Shelf
4496,4/18/2025 18:41:44,000000000000,Shelf -> Other,1,2025-04-18 18:41:44,TAKEOUT,Shelf,,Shelf
4497,4/18/2025 21:0:54,000000000574,Shelf -> Other,1,2025-04-18 21:00:54,TAKEOUT,Shelf,,Shelf
4498,4/18/2025 21:19:37,000000000093,Shelf -> Other,1,2025-04-18 21:19:37,TAKEOUT,Shelf,,Shelf
4499,4/20/2025 21:11:12,000000000017,Shelf -> Other,4,2025-04-20 21:11:12,TAKEOUT,Shelf,,Shelf
4500,4/20/2025 21:12:47,000000000963,Shelf -> Other,2,2025-04-20 21:12:47,TAKEOUT,Shelf,,Shelf
4501,4/20/2025 21:13:59,000000000000,Shelf -> Other,1,2025-04-20 21:13:59,TAKEOUT,Shelf,,Shelf
4502,4/20/2025 21:14:44,000000000338,Shelf -> Other,2,2025-04-20 21:14:44,TAKEOUT,Shelf,,Shelf
4503,4/20/2025 21:18:49,000000001144,Shelf -> Other,2,2025-04-20 21:18:49,TAKEOUT,Shelf,,Shelf
4504,4/20/2025 21:22:46,000000000741,Shelf -> Other,1,2025-04-20 21:22:46,TAKEOUT,Shelf,,Shelf
4505,4/21/2025 18:45:39,000000000024,Shelf -> Other,1,2025-04-21 18:45:39,TAKEOUT,Shelf,,Shelf
4506,4/21/2025 19:56:14,000000000093,Shelf -> Other,2,2025-04-21 19:56:14,TAKEOUT,Shelf,,Shelf
4507,4/21/2025 20:0:25,000000000338,Shelf -> Other,2,2025-04-21 20:00:25,TAKEOUT,Shelf,,Shelf
4508,4/22/2025 0:5:59,000000000574,Shelf -> Other,1,2025-04-22 00:05:59,TAKEOUT,Shelf,,Shelf
4509,4/22/2025 9:18:24,000000000369,Shelf -> Other,1,2025-04-22 09:18:24,TAKEOUT,Shelf,,Shelf
4510,4/22/2025 10:15:33,000000000093,Shelf -> Other,2,2025-04-22 10:15:33,TAKEOUT,Shelf,,Shelf
4511,4/22/2025 17:45:12,000000000024,Shelf -> Other,8,2025-04-22 17:45:12,TAKEOUT,Shelf,,Shelf
4512,4/22/2025 17:45:20,000000000000,Shelf -> Other,1,2025-04-22 17:45:20,TAKEOUT,Shelf,,Shelf
4513,4/22/2025 17:45:34,000000000055,Shelf -> Other,1,2025-04-22 17:45:34,TAKEOUT,Shelf,,Shelf
4514,4/23/2025 7:52:50,000000000383,Shelf -> Other,1,2025-04-23 07:52:50,TAKEOUT,Shelf,,Shelf
4515,4/23/2025 7:53:43,000000000970,Shelf -> Other,1,2025-04-23 07:53:43,TAKEOUT,Shelf,,Shelf
4516,4/23/2025 19:3:38,000000000369,Shelf -> Other,1,2025-04-23 19:03:38,TAKEOUT,Shelf,,Shelf
4517,4/24/2025 11:48:39,000000000338,Shelf -> Other,2,2025-04-24 11:48:39,TAKEOUT,Shelf,,Shelf
4518,4/24/2025 11:49:46,000000000369,Shelf -> Other,1,2025-04-24 11:49:46,TAKEOUT,Shelf,,Shelf
4519,4/24/2025 19:14:44,000000000543,Shelf -> Other,1,2025-04-24 19:14:44,TAKEOUT,Shelf,,Shelf
4520,4/24/2025 19:14:53,000000000567,Shelf -> Other,1,2025-04-24 19:14:53,TAKEOUT,Shelf,,Shelf
4521,4/24/2025 19:15:2,000000000550,Shelf -> Other,1,2025-04-24 19:15:02,TAKEOUT,Shelf,,Shelf
4522,4/25/2025 2:37:54,000000000741,Shelf -> Other,1,2025-04-25 02:37:54,TAKEOUT,Shelf,,Shelf
4523,4/25/2025 2:38:0,000000000550,Shelf -> Other,1,2025-04-25 02:38:00,TAKEOUT,Shelf,,Shelf
4524,4/25/2025 12:9:48,000000000024,Shelf -> Other,3,2025-04-25 12:09:48,TAKEOUT,Shelf,,Shelf
4525,4/25/2025 12:10:26,000000000017,Shelf -> Other,5,2025-04-25 12:10:26,TAKEOUT,Shelf,,Shelf
4526,4/25/2025 12:10:47,000000000000,Shelf -> Other,1,2025-04-25 12:10:47,TAKEOUT,Shelf,,Shelf
4527,4/26/2025 8:51:4,000000000550,Shelf -> Other,1,2025-04-26 08:51:04,TAKEOUT,Shelf,,Shelf
4528,4/26/2025 8:51:8,000000000567,Shelf -> Other,1,2025-04-26 08:51:08,TAKEOUT,Shelf,,Shelf
4529,4/26/2025 8:51:18,000000000550,Shelf -> Other,1,2025-04-26 08:51:18,TAKEOUT,Shelf,,Shelf
4530,4/26/2025 20:43:0,000000000024,Shelf -> Other,10,2025-04-26 20:43:00,TAKEOUT,Shelf,,Shelf
4531,4/26/2025 20:59:37,000000000338,Shelf -> Other,1,2025-04-26 20:59:37,TAKEOUT,Shelf,,Shelf
4532,4/27/2025 10:58:53,000000001120,Shelf -> Other,2,2025-04-27 10:58:53,TAKEOUT,Shelf,,Shelf
4533,4/27/2025 17:59:18,000000000840,Shelf -> Other,1,2025-04-27 17:59:18,TAKEOUT,Shelf,,Shelf
4534,4/27/2025 17:59:51,000000000741,Shelf -> Other,1,2025-04-27 17:59:51,TAKEOUT,Shelf,,Shelf
4535,4/29/2025 20:48:59,000000000963,Shelf -> Other,1,2025-04-29 20:48:59,TAKEOUT,Shelf,,Shelf
4536,4/29/2025 20:58:38,000000000055,Shelf -> Other,1,2025-04-29 20:58:38,TAKEOUT,Shelf,,Shelf
4537,4/30/2025 13:46:42,000000000567,Shelf -> Other,1,2025-04-30 13:46:42,TAKEOUT,Shelf,,Shelf
4538,4/30/2025 19:41:59,000000000550,Shelf -> Other,1,2025-04-30 19:41:59,TAKEOUT,Shelf,,Shelf
4539,4/30/2025 21:19:35,000000001120,Shelf -> Other,1,2025-04-30 21:19:35,TAKEOUT,Shelf,,Shelf
4540,5/2/2025 20:51:16,000000000963,Shelf -> Other,2,2025-05-02 20:51:16,TAKEOUT,Shelf,,Shelf
4541,5/2/2025 20:51:27,000000000307,Shelf -> Other,1,2025-05-02 20:51:27,TAKEOUT,Shelf,,Shelf
4542,5/2/2025 20:51:31,000000000253,Shelf -> Other,1,2025-05-02 20:51:31,TAKEOUT,Shelf,,Shelf
4543,5/2/2025 20:51:37,000000000284,Shelf -> Other,1,2025-05-02 20:51:37,TAKEOUT,Shelf,,Shelf
4544,5/2/2025 20:51:54,000000000345,Shelf -> Other,1,2025-05-02 20:51:54,TAKEOUT,Shelf,,Shelf
4545,5/2/2025 20:52:1,000000000369,Shelf -> Other,1,2025-05-02 20:52:01,TAKEOUT,Shelf,,Shelf
4546,5/3/2025 9:29:43,000000000338,Shelf -> Other,1,2025-05-03 09:29:43,TAKEOUT,Shelf,,Shelf
4547,5/3/2025 12:39:47,000000001090,Shelf -> Other,2,2025-05-03 12:39:47,TAKEOUT,Shelf,,Shelf
4548,5/3/2025 18:38:55,000000000741,Shelf -> Other,2,2025-05-03 18:38:55,TAKEOUT,Shelf,,Shelf
4549,5/4/2025 19:40:26,000000000567,Shelf -> Other,1,2025-05-04 19:40:26,TAKEOUT,Shelf,,Shelf
4550,5/5/2025 14:5:20,000000000604,Shelf -> Other,1,2025-05-05 14:05:20,TAKEOUT,Shelf,,Shelf
4551,5/5/2025 20:18:13,000000000567,Shelf -> Other,1,2025-05-05 20:18:13,TAKEOUT,Shelf,,Shelf
4552,5/5/2025 20:48:45,000000000109,Shelf -> Other,1,2025-05-05 20:48:45,TAKEOUT,Shelf,,Shelf
4553,5/5/2025 20:55:15,000000000338,Shelf -> Other,1,2025-05-05 20:55:15,TAKEOUT,Shelf,,Shelf
4554,5/5/2025 20:55:25,000000000345,Shelf -> Other,1,2025-05-05 20:55:25,TAKEOUT,Shelf,,Shelf
4555,5/5/2025 20:55:34,000000000345,Shelf -> Other,1,2025-05-05 20:55:34,TAKEOUT,Shelf,,Shelf
4556,5/5/2025 20:56:5,000000000369,Shelf -> Other,1,2025-05-05 20:56:05,TAKEOUT,Shelf,,Shelf
4557,5/7/2025 15:33:49,000000000024,Shelf -> Other,1,2025-05-07 15:33:49,TAKEOUT,Shelf,,Shelf
4558,5/7/2025 15:33:56,000000001113,Shelf -> Other,2,2025-05-07 15:33:56,TAKEOUT,Shelf,,Shelf
4559,5/7/2025 19:46:20,000000000024,Shelf -> Other,1,2025-05-07 19:46:20,TAKEOUT,Shelf,,Shelf
4560,5/7/2025 19:46:25,000000001113,Shelf -> Other,2,2025-05-07 19:46:25,TAKEOUT,Shelf,,Shelf
4561,5/7/2025 21:7:46,000000000789,Shelf -> Other,1,2025-05-07 21:07:46,TAKEOUT,Shelf,,Shelf
4562,5/7/2025 21:7:56,000000000840,Shelf -> Other,3,2025-05-07 21:07:56,TAKEOUT,Shelf,,Shelf
4563,5/7/2025 21:8:28,000000001120,Shelf -> Other,1,2025-05-07 21:08:28,TAKEOUT,Shelf,,Shelf
4564,5/8/2025 18:23:37,000000000116,Cage -> Shelf,1,2025-05-08 18:23:37,TRANSFER,Cage,Shelf,Shelf
4565,5/8/2025 18:23:47,000000000116,Cage -> Other,1,2025-05-08 18:23:47,TAKEOUT,Cage,,Cage
4566,5/8/2025 20:33:33,000000000550,Shelf -> Other,1,2025-05-08 20:33:33,TAKEOUT,Shelf,,Shelf
4567,5/8/2025 20:33:38,000000000338,Shelf -> Other,1,2025-05-08 20:33:38,TAKEOUT,Shelf,,Shelf
4568,5/10/2025 4:17:57,000000000000,Shelf -> Other,1,2025-05-10 04:17:57,TAKEOUT,Shelf,,Shelf
4569,5/10/2025 20:51:7,000000000338,Shelf -> Other,2,2025-05-10 20:51:07,TAKEOUT,Shelf,,Shelf
4570,5/11/2025 7:31:36,000000000376,Shelf -> Other,1,2025-05-11 07:31:36,TAKEOUT,Shelf,,Shelf
4571,5/11/2025 16:51:27,000000000567,Shelf -> Other,1,2025-05-11 16:51:27,TAKEOUT,Shelf,,Shelf
4572,5/11/2025 16:53:8,000000000338,Shelf -> Other,1,2025-05-11 16:53:08,TAKEOUT,Shelf,,Shelf
4573,5/11/2025 16:53:14,000000000741,Shelf -> Other,1,2025-05-11 16:53:14,TAKEOUT,Shelf,,Shelf
4574,5/11/2025 21:39:22,000000000550,Shelf -> Other,1,2025-05-11 21:39:22,TAKEOUT,Shelf,,Shelf
4575,5/11/2025 21:39:30,000000000543,Shelf -> Other,1,2025-05-11 21:39:30,TAKEOUT,Shelf,,Shelf
4576,5/12/2025 18:38:46,000000000000,Shelf -> Other,1,2025-05-12 18:38:46,TAKEOUT,Shelf,,Shelf
4577,5/12/2025 18:39:8,000000000024,Shelf -> Other,1,2025-05-12 18:39:08,TAKEOUT,Shelf,,Shelf
4578,5/12/2025 19:50:45,000000000017,Shelf -> Other,1,2025-05-12 19:50:45,TAKEOUT,Shelf,,Shelf
4579,5/12/2025 20:2:29,000000000338,Shelf -> Other,1,2025-05-12 20:02:29,TAKEOUT,Shelf,,Shelf
4580,5/12/2025 20:2:36,000000000369,Shelf -> Other,1,2025-05-12 20:02:36,TAKEOUT,Shelf,,Shelf
4581,5/12/2025 20:2:44,000000001137,Shelf -> Other,1,2025-05-12 20:02:44,TAKEOUT,Shelf,,Shelf
4582,5/12/2025 20:2:50,000000001120,Shelf -> Other,1,2025-05-12 20:02:50,TAKEOUT,Shelf,,Shelf
4583,5/12/2025 23:21:3,000000000345,Shelf -> Other,1,2025-05-12 23:21:03,TAKEOUT,Shelf,,Shelf
4584,5/12/2025 23:21:24,000000000451,Shelf -> Other,1,2025-05-12 23:21:24,TAKEOUT,Shelf,,Shelf
4585,5/12/2025 23:21:44,000000000475,Shelf -> Other,1,2025-05-12 23:21:44,TAKEOUT,Shelf,,Shelf
4586,5/15/2025 16:35:7,000000001168,Shelf -> Other,1,2025-05-15 16:35:07,TAKEOUT,Shelf,,Shelf
4587,5/15/2025 16:35:32,000000000345,Shelf -> Other,1,2025-05-15 16:35:32,TAKEOUT,Shelf,,Shelf
4588,5/15/2025 16:35:48,000000000024,Shelf -> Other,2,2025-05-15 16:35:48,TAKEOUT,Shelf,,Shelf
4589,5/15/2025 16:36:8,000000000338,Shelf -> Other,2,2025-05-15 16:36:08,TAKEOUT,Shelf,,Shelf
4590,5/15/2025 16:36:12,000000000017,Shelf -> Other,2,2025-05-15 16:36:12,TAKEOUT,Shelf,,Shelf
4591,5/15/2025 16:36:20,000000000000,Shelf -> Other,1,2025-05-15 16:36:20,TAKEOUT,Shelf,,Shelf
4592,5/18/2025 10:7:48,000000000000,Shelf -> Other,1,2025-05-18 10:07:48,TAKEOUT,Shelf,,Shelf
4593,5/18/2025 10:7:59,000000000017,Shelf -> Other,2,2025-05-18 10:07:59,TAKEOUT,Shelf,,Shelf
4594,5/18/2025 10:8:5,000000000062,Shelf -> Other,1,2025-05-18 10:08:05,TAKEOUT,Shelf,,Shelf
4595,5/18/2025 10:8:13,000000000024,Shelf -> Other,1,2025-05-18 10:08:13,TAKEOUT,Shelf,,Shelf
4596,5/18/2025 18:32:41,000000000550,Shelf -> Other,1,2025-05-18 18:32:41,TAKEOUT,Shelf,,Shelf
4597,5/18/2025 18:32:49,000000000567,Shelf -> Other,1,2025-05-18 18:32:49,TAKEOUT,Shelf,,Shelf
4598,5/18/2025 18:32:57,000000000338,Shelf -> Other,1,2025-05-18 18:32:57,TAKEOUT,Shelf,,Shelf
4599,5/18/2025 18:35:38,000000000840,Shelf -> Other,1,2025-05-18 18:35:38,TAKEOUT,Shelf,,Shelf
4600,5/18/2025 18:36:20,000000000017,Shelf -> Other,2,2025-05-18 18:36:20,TAKEOUT,Shelf,,Shelf
4601,5/18/2025 18:36:40,000000001045,Shelf -> Other,1,2025-05-18 18:36:40,TAKEOUT,Shelf,,Shelf
4602,5/18/2025 18:36:48,000000001014,Shelf -> Other,1,2025-05-18 18:36:48,TAKEOUT,Shelf,,Shelf
4603,5/18/2025 18:40:17,000000000581,Shelf -> Other,7,2025-05-18 18:40:17,TAKEOUT,Shelf,,Shelf
4604,5/18/2025 18:40:58,000000000581,Shelf -> Other,8,2025-05-18 18:40:58,TAKEOUT,Shelf,,Shelf
4605,5/18/2025 18:42:12,000000001090,Shelf -> Other,1,2025-05-18 18:42:12,TAKEOUT,Shelf,,Shelf
4606,5/19/2025 11:34:42,000000000062,Shelf -> Other,2,2025-05-19 11:34:42,TAKEOUT,Shelf,,Shelf
4607,5/19/2025 11:36:9,000000000789,Shelf -> Other,1,2025-05-19 11:36:09,TAKEOUT,Shelf,,Shelf
4608,5/19/2025 23:6:23,000000000017,Shelf -> Other,4,2025-05-19 23:06:23,TAKEOUT,Shelf,,Shelf
4609,5/19/2025 23:6:29,000000000017,Shelf -> Other,1,2025-05-19 23:06:29,TAKEOUT,Shelf,,Shelf
4610,5/19/2025 23:6:50,000000000062,Shelf -> Other,5,2025-05-19 23:06:50,TAKEOUT,Shelf,,Shelf
4611,5/19/2025 23:9:0,000000000574,Shelf -> Other,1,2025-05-19 23:09:00,TAKEOUT,Shelf,,Shelf
4612,5/20/2025 10:21:37,000000000062,Shelf -> Other,1,2025-05-20 10:21:37,TAKEOUT,Shelf,,Shelf
